Date,Price,Open,High,Low,Vol.,Change %
15-Nov-10,5820.41,5780.10,5834.50,5753.50,-,0.41%
12-Nov-10,5796.87,5742.50,5831.30,5711.00,-,-0.32%
11-Nov-10,5815.23,5838.80,5841.80,5791.30,-,-0.03%
10-Nov-10,5816.94,5858.40,5868.00,5794.00,-,-0.99%
9-Nov-10,5875.19,5841.20,5901.80,5841.20,-,0.43%
8-Nov-10,5849.96,5871.50,5882.30,5839.50,-,-0.43%
5-Nov-10,5875.35,5881.00,5896.50,5831.80,-,0.21%
4-Nov-10,5862.79,5798.20,5876.30,5797.40,-,1.98%
3-Nov-10,5748.97,5762.20,5773.30,5728.30,-,-0.15%
2-Nov-10,5757.43,5688.90,5773.30,5685.00,-,1.10%
1-Nov-10,5694.62,5711.70,5734.80,5665.80,-,0.34%
29-Oct-10,5675.16,5662.30,5700.00,5645.80,-,-0.05%
28-Oct-10,5677.89,5684.80,5713.00,5653.30,-,0.56%
27-Oct-10,5646.02,5674.80,5690.50,5629.30,-,-1.07%
26-Oct-10,5707.30,5735.80,5746.30,5674.80,-,-0.78%
25-Oct-10,5751.98,5780.10,5791.80,5750.30,-,0.18%
22-Oct-10,5741.37,5747.80,5756.00,5721.80,-,-0.29%
21-Oct-10,5757.86,5709.50,5787.50,5696.80,-,0.50%
20-Oct-10,5728.93,5684.40,5730.50,5678.50,-,0.44%
19-Oct-10,5703.89,5738.50,5762.50,5687.50,-,-0.67%
18-Oct-10,5742.52,5681.60,5750.50,5668.50,-,0.69%
15-Oct-10,5703.37,5750.70,5750.70,5663.50,-,-0.42%
14-Oct-10,5727.21,5767.80,5770.80,5711.30,-,-0.35%
13-Oct-10,5747.35,5691.60,5761.30,5686.30,-,1.51%
12-Oct-10,5661.59,5643.50,5677.80,5595.80,-,-0.19%
11-Oct-10,5672.40,5670.70,5685.80,5654.80,-,0.26%
8-Oct-10,5657.61,5653.50,5663.80,5604.50,-,-0.08%
7-Oct-10,5662.13,5687.60,5708.50,5648.80,-,-0.34%
6-Oct-10,5681.39,5659.20,5694.30,5653.50,-,0.81%
5-Oct-10,5635.76,5564.50,5647.30,5548.50,-,1.44%
4-Oct-10,5555.97,5607.30,5607.30,5549.00,-,-0.66%
1-Oct-10,5592.90,5582.50,5617.50,5559.80,-,0.80%
30-Sep-10,5548.62,5551.80,5653.50,5537.50,-,-0.37%
29-Sep-10,5569.27,5606.00,5625.80,5542.50,-,-0.16%
28-Sep-10,5578.44,5563.30,5583.80,5504.80,-,0.09%
27-Sep-10,5573.42,5603.80,5615.50,5569.00,-,-0.45%
24-Sep-10,5598.48,5526.30,5612.80,5517.00,-,0.93%
23-Sep-10,5547.08,5584.50,5591.00,5470.00,-,-0.27%
22-Sep-10,5562.02,5597.00,5599.50,5515.50,-,-0.25%
21-Sep-10,5576.19,5593.30,5637.50,5572.80,-,-0.47%
20-Sep-10,5602.54,5539.50,5607.50,5535.30,-,1.71%
17-Sep-10,5508.45,5588.80,5618.30,5497.30,-,-0.57%
16-Sep-10,5540.14,5552.30,5565.50,5533.00,-,-0.30%
15-Sep-10,5557.07,5572.50,5579.30,5534.80,-,-0.19%
14-Sep-10,5567.41,5568.50,5584.00,5541.30,-,0.03%
13-Sep-10,5565.53,5554.90,5573.00,5529.80,-,1.16%
10-Sep-10,5501.64,5472.50,5511.80,5472.50,-,0.14%
9-Sep-10,5494.16,5415.00,5504.80,5409.80,-,1.19%
8-Sep-10,5429.74,5381.80,5445.80,5360.00,-,0.41%
7-Sep-10,5407.82,5428.50,5430.00,5380.00,-,-0.58%
6-Sep-10,5439.19,5459.80,5461.80,5432.00,-,0.20%
3-Sep-10,5428.15,5383.30,5455.80,5372.80,-,1.06%
2-Sep-10,5371.04,5348.00,5384.50,5342.30,-,0.09%
1-Sep-10,5366.41,5248.50,5371.80,5224.80,-,2.70%
31-Aug-10,5225.22,5143.30,5226.80,5128.30,-,0.45%
27-Aug-10,5201.56,5138.30,5219.80,5119.80,-,0.89%
26-Aug-10,5155.84,5146.90,5168.80,5125.30,-,0.75%
25-Aug-10,5117.24,5148.80,5168.50,5068.80,-,-0.75%
24-Aug-10,5155.95,5202.60,5203.00,5106.50,-,-1.51%
23-Aug-10,5234.84,5214.00,5268.80,5184.50,-,0.76%
20-Aug-10,5195.28,5208.80,5232.50,5158.80,-,-0.31%
19-Aug-10,5211.29,5321.70,5337.30,5202.80,-,-1.73%
18-Aug-10,5302.87,5326.40,5331.30,5294.80,-,-0.89%
17-Aug-10,5350.55,5288.50,5355.30,5273.30,-,1.41%
16-Aug-10,5276.10,5277.30,5304.80,5226.50,-,0.01%
13-Aug-10,5275.44,5299.10,5308.80,5225.30,-,0.18%
12-Aug-10,5266.06,5220.80,5274.00,5208.80,-,0.40%
11-Aug-10,5245.21,5336.30,5340.50,5241.80,-,-2.44%
10-Aug-10,5376.41,5394.90,5407.80,5346.80,-,-0.63%
9-Aug-10,5410.52,5392.30,5420.80,5387.80,-,1.47%
6-Aug-10,5332.39,5391.10,5409.50,5306.80,-,-0.62%
5-Aug-10,5365.78,5392.90,5418.30,5356.80,-,-0.38%
4-Aug-10,5386.16,5380.10,5406.80,5317.30,-,-0.19%
3-Aug-10,5396.48,5390.20,5399.30,5353.00,-,-0.01%
2-Aug-10,5397.11,5305.00,5402.80,5300.00,-,2.65%
30-Jul-10,5258.02,5294.50,5322.50,5244.30,-,-1.05%
29-Jul-10,5313.95,5328.40,5375.50,5302.00,-,-0.96%
27-Jul-10,5365.67,5361.00,5412.80,5351.30,-,0.27%
26-Jul-10,5351.12,5352.80,5354.30,5301.30,-,0.72%
23-Jul-10,5312.62,5321.30,5328.30,5273.00,-,-0.02%
22-Jul-10,5313.81,5185.10,5320.80,5177.50,-,1.90%
21-Jul-10,5214.64,5186.90,5245.30,5183.00,-,1.46%
20-Jul-10,5139.46,5172.90,5175.30,5089.00,-,-0.17%
19-Jul-10,5148.28,5129.80,5198.00,5113.00,-,-0.21%
16-Jul-10,5158.90,5211.30,5273.60,5153.30,-,-1.01%
15-Jul-10,5211.30,5253.50,5268.40,5187.50,-,-0.80%
14-Jul-10,5253.50,5271.00,5287.30,5205.80,-,-0.33%
13-Jul-10,5271.00,5167.00,5272.30,5167.00,-,2.01%
12-Jul-10,5167.00,5132.90,5193.20,5128.60,-,0.66%
9-Jul-10,5132.90,5105.50,5150.60,5098.80,-,0.54%
8-Jul-10,5105.50,5014.80,5123.50,5014.80,-,1.81%
7-Jul-10,5014.80,4965.00,5014.80,4892.00,-,1.00%
6-Jul-10,4965.00,4823.50,4967.60,4823.50,-,2.93%
5-Jul-10,4823.50,4838.10,4863.40,4821.10,-,-0.30%
2-Jul-10,4838.10,4805.80,4880.90,4805.80,-,0.67%
1-Jul-10,4805.80,4916.90,4916.90,4790.00,-,-2.26%
30-Jun-10,4916.90,4914.20,4961.90,4898.50,-,0.05%
29-Jun-10,4914.20,5071.70,5071.70,4899.00,-,-3.11%
28-Jun-10,5071.70,5046.50,5085.60,5024.70,-,0.50%
25-Jun-10,5046.50,5100.20,5130.50,5031.70,-,-1.05%
24-Jun-10,5100.20,5178.50,5211.80,5091.00,-,-1.51%
23-Jun-10,5178.50,5247.00,5247.90,5165.80,-,-1.31%
22-Jun-10,5247.00,5299.10,5299.10,5210.00,-,-0.98%
21-Jun-10,5299.10,5250.80,5331.50,5250.80,-,0.92%
18-Jun-10,5250.80,5253.90,5289.10,5239.40,-,-0.06%
17-Jun-10,5253.90,5237.90,5293.80,5233.20,-,0.31%
16-Jun-10,5237.90,5217.80,5257.30,5209.40,-,0.39%
15-Jun-10,5217.80,5202.10,5242.10,5149.10,-,0.30%
14-Jun-10,5202.10,5163.70,5215.20,5163.70,-,0.74%
11-Jun-10,5163.70,5132.50,5184.40,5116.70,-,0.61%
10-Jun-10,5132.50,5085.90,5149.70,5030.90,-,0.92%
9-Jun-10,5085.90,5028.10,5085.90,4998.10,-,1.15%
8-Jun-10,5028.10,5069.10,5084.10,4984.70,-,-0.81%
7-Jun-10,5069.10,5126.00,5126.00,5040.30,-,-1.11%
4-Jun-10,5126.00,5211.20,5261.70,5102.00,-,-1.63%
3-Jun-10,5211.20,5151.30,5262.50,5151.30,-,1.16%
2-Jun-10,5151.30,5163.30,5163.30,5072.50,-,-0.23%
1-Jun-10,5163.30,5188.40,5192.10,5063.20,-,-0.48%
28-May-10,5188.40,5195.20,5240.30,5186.00,-,-0.13%
27-May-10,5195.20,5038.10,5195.40,5038.10,-,3.12%
26-May-10,5038.10,4940.70,5097.90,4940.50,-,1.97%
25-May-10,4940.70,5069.60,5069.60,4898.50,-,-2.54%
24-May-10,5069.60,5062.90,5109.40,5021.60,-,0.13%
21-May-10,5062.90,5073.10,5084.00,4957.10,-,-0.20%
20-May-10,5073.10,5158.10,5230.20,5000.80,-,-1.65%
19-May-10,5158.10,5307.30,5307.30,5158.10,-,-2.81%
18-May-10,5307.30,5262.50,5341.40,5262.50,-,0.85%
17-May-10,5262.50,5262.90,5327.50,5231.60,-,-0.01%
14-May-10,5262.90,5433.70,5433.70,5245.40,-,-3.14%
13-May-10,5433.70,5383.50,5436.00,5381.50,-,0.93%
12-May-10,5383.50,5334.20,5401.00,5284.60,-,0.92%
11-May-10,5334.20,5387.40,5387.40,5257.10,-,-0.99%
10-May-10,5387.40,5123.00,5399.80,5123.00,-,5.16%
7-May-10,5123.00,5261.00,5264.50,5045.30,-,-2.62%
6-May-10,5261.00,5341.90,5371.50,5251.30,-,-1.51%
5-May-10,5341.90,5411.10,5428.80,5304.60,-,-1.28%
4-May-10,5411.10,5553.30,5566.00,5398.90,-,-2.56%
30-Apr-10,5553.30,5617.80,5643.90,5540.60,-,-1.15%
29-Apr-10,5617.80,5586.60,5638.80,5579.70,-,0.56%
28-Apr-10,5586.60,5603.50,5640.00,5533.60,-,-0.30%
27-Apr-10,5603.50,5753.90,5758.60,5603.50,-,-2.61%
26-Apr-10,5753.90,5723.60,5800.70,5723.60,-,0.53%
23-Apr-10,5723.60,5665.30,5740.90,5665.30,-,1.03%
22-Apr-10,5665.30,5723.40,5761.40,5652.40,-,-1.02%
21-Apr-10,5723.40,5783.70,5797.00,5721.30,-,-1.04%
20-Apr-10,5783.70,5727.90,5796.60,5727.90,-,0.97%
19-Apr-10,5727.90,5744.00,5748.30,5697.20,-,-0.28%
16-Apr-10,5744.00,5825.00,5833.70,5726.40,-,-1.39%
15-Apr-10,5825.00,5796.30,5832.30,5778.40,-,0.50%
14-Apr-10,5796.30,5761.70,5812.80,5761.70,-,0.60%
13-Apr-10,5761.70,5777.60,5778.90,5741.90,-,-0.28%
12-Apr-10,5777.60,5771.00,5803.70,5755.80,-,0.11%
9-Apr-10,5771.00,5712.70,5773.60,5712.70,-,1.02%
8-Apr-10,5712.70,5762.10,5762.10,5684.50,-,-0.86%
7-Apr-10,5762.10,5780.40,5782.30,5753.40,-,-0.32%
6-Apr-10,5780.40,5744.90,5790.40,5744.60,-,0.62%
1-Apr-10,5744.90,5679.60,5744.90,5679.50,-,1.15%
31-Mar-10,5679.60,5672.30,5698.50,5646.30,-,0.13%
30-Mar-10,5672.30,5710.70,5742.80,5662.80,-,-0.67%
29-Mar-10,5710.70,5703.00,5733.10,5684.60,-,0.14%
26-Mar-10,5703.00,5727.60,5727.60,5695.50,-,-0.43%
25-Mar-10,5727.60,5677.90,5737.10,5673.10,-,0.88%
24-Mar-10,5677.90,5673.60,5698.90,5636.00,-,0.08%
23-Mar-10,5673.60,5644.50,5695.90,5644.50,-,0.52%
22-Mar-10,5644.50,5650.10,5650.10,5583.50,-,-0.10%
19-Mar-10,5650.10,5642.60,5691.20,5633.50,-,0.13%
18-Mar-10,5642.60,5644.60,5661.00,5619.20,-,-0.04%
17-Mar-10,5644.60,5620.40,5657.80,5620.40,-,0.43%
16-Mar-10,5620.40,5593.90,5637.70,5593.90,-,0.47%
15-Mar-10,5593.90,5625.60,5627.00,5588.20,-,-0.56%
12-Mar-10,5625.60,5617.30,5646.70,5612.40,-,0.15%
11-Mar-10,5617.30,5640.60,5642.90,5594.70,-,-0.41%
10-Mar-10,5640.60,5602.30,5645.30,5585.40,-,0.68%
9-Mar-10,5602.30,5606.70,5618.40,5563.10,-,-0.08%
8-Mar-10,5606.70,5599.80,5621.10,5579.20,-,0.12%
5-Mar-10,5599.80,5527.20,5605.40,5527.20,-,1.31%
4-Mar-10,5527.20,5533.20,5544.20,5501.10,-,-0.11%
3-Mar-10,5533.20,5484.10,5541.80,5465.30,-,0.90%
2-Mar-10,5484.10,5405.90,5485.00,5403.70,-,1.45%
1-Mar-10,5405.90,5354.50,5420.80,5354.50,-,0.96%
26-Feb-10,5354.50,5278.20,5367.80,5278.20,-,1.45%
25-Feb-10,5278.20,5342.90,5370.40,5259.70,-,-1.21%
24-Feb-10,5342.90,5315.10,5357.90,5298.20,-,0.52%
23-Feb-10,5315.10,5352.10,5395.50,5302.00,-,-0.69%
22-Feb-10,5352.10,5358.20,5387.00,5348.10,-,-0.11%
19-Feb-10,5358.20,5325.10,5366.10,5281.40,-,0.62%
18-Feb-10,5325.10,5276.60,5326.40,5261.70,-,0.92%
17-Feb-10,5276.60,5244.10,5304.50,5244.10,-,0.62%
16-Feb-10,5244.10,5167.50,5248.10,5167.50,-,1.48%
15-Feb-10,5167.50,5142.50,5194.30,5142.50,-,0.49%
12-Feb-10,5142.50,5161.50,5207.70,5117.40,-,-0.37%
11-Feb-10,5161.50,5132.00,5201.80,5114.50,-,0.57%
10-Feb-10,5132.00,5111.80,5181.20,5105.30,-,0.40%
9-Feb-10,5111.80,5092.30,5132.90,5084.80,-,0.38%
8-Feb-10,5092.30,5060.90,5118.10,5033.00,-,0.62%
5-Feb-10,5060.90,5139.30,5139.30,5033.80,-,-1.53%
4-Feb-10,5139.30,5253.10,5262.20,5123.90,-,-2.17%
3-Feb-10,5253.10,5283.30,5305.40,5237.70,-,-0.57%
2-Feb-10,5283.30,5247.40,5289.00,5208.20,-,0.68%
1-Feb-10,5247.40,5188.50,5250.10,5163.60,-,1.14%
29-Jan-10,5188.50,5145.70,5230.20,5145.70,-,0.83%
28-Jan-10,5145.70,5217.50,5280.40,5145.70,-,-1.38%
27-Jan-10,5217.50,5276.90,5276.90,5192.60,-,-1.13%
26-Jan-10,5276.90,5260.30,5276.90,5215.70,-,0.32%
25-Jan-10,5260.30,5303.00,5330.60,5252.90,-,-0.81%
22-Jan-10,5303.00,5335.10,5345.60,5253.00,-,-0.60%
21-Jan-10,5335.10,5420.80,5468.40,5331.60,-,-1.58%
20-Jan-10,5420.80,5513.10,5513.10,5404.00,-,-1.67%
19-Jan-10,5513.10,5494.40,5531.90,5431.30,-,0.34%
18-Jan-10,5494.40,5455.40,5504.00,5454.30,-,0.71%
15-Jan-10,5455.40,5498.20,5527.00,5450.40,-,-0.78%
14-Jan-10,5498.20,5473.50,5521.90,5473.50,-,0.45%
13-Jan-10,5473.50,5498.70,5509.70,5450.90,-,-0.46%
12-Jan-10,5498.70,5538.10,5549.60,5459.90,-,-0.71%
11-Jan-10,5538.10,5534.20,5600.50,5527.90,-,0.07%
8-Jan-10,5534.20,5526.70,5549.30,5494.80,-,0.14%
7-Jan-10,5526.70,5530.00,5551.70,5499.80,-,-0.06%
6-Jan-10,5530.00,5522.50,5536.50,5497.60,-,0.14%
5-Jan-10,5522.50,5500.30,5536.40,5480.70,-,0.40%
4-Jan-10,5500.30,5412.90,5500.30,5410.80,-,1.61%
31-Dec-09,5412.90,5397.90,5431.90,5390.40,-,0.28%
30-Dec-09,5397.90,5437.60,5442.80,5390.60,-,-0.73%
29-Dec-09,5437.60,5402.40,5445.20,5402.40,-,0.65%
24-Dec-09,5402.40,5372.40,5402.40,5367.80,-,0.56%
23-Dec-09,5372.40,5328.70,5386.60,5328.70,-,0.82%
22-Dec-09,5328.70,5294.00,5361.90,5294.00,-,0.66%
21-Dec-09,5294.00,5196.80,5320.00,5196.80,-,1.87%
18-Dec-09,5196.80,5217.60,5287.60,5196.80,-,-0.40%
17-Dec-09,5217.60,5320.30,5320.30,5217.60,-,-1.93%
16-Dec-09,5320.30,5285.80,5335.30,5283.90,-,0.65%
15-Dec-09,5285.80,5315.30,5328.10,5250.80,-,-0.56%
14-Dec-09,5315.30,5261.60,5331.00,5261.60,-,1.02%
11-Dec-09,5261.60,5244.40,5312.00,5244.40,-,0.33%
10-Dec-09,5244.40,5203.90,5254.50,5194.50,-,0.78%
9-Dec-09,5203.90,5223.10,5245.90,5175.70,-,-0.37%
8-Dec-09,5223.10,5310.70,5323.40,5206.40,-,-1.65%
7-Dec-09,5310.70,5322.40,5328.80,5251.00,-,-0.22%
4-Dec-09,5322.40,5313.00,5373.90,5272.80,-,0.18%
3-Dec-09,5313.00,5327.40,5372.40,5311.90,-,-0.27%
2-Dec-09,5327.40,5312.20,5348.50,5283.00,-,0.29%
1-Dec-09,5312.20,5190.70,5312.20,5190.70,-,2.34%
30-Nov-09,5190.70,5245.70,5270.40,5190.70,-,-1.05%
27-Nov-09,5245.70,5194.10,5271.00,5103.80,-,0.99%
26-Nov-09,5194.10,5364.80,5364.80,5189.40,-,-3.18%
25-Nov-09,5364.80,5324.00,5372.20,5324.00,-,0.77%
24-Nov-09,5324.00,5355.50,5374.90,5309.10,-,-0.59%
23-Nov-09,5355.50,5251.40,5379.50,5251.40,-,1.98%
20-Nov-09,5251.40,5267.70,5309.40,5224.00,-,-0.31%
19-Nov-09,5267.70,5342.10,5343.80,5254.20,-,-1.39%
18-Nov-09,5342.10,5345.90,5372.10,5331.60,-,-0.07%
17-Nov-09,5345.90,5382.70,5382.70,5337.00,-,-0.68%
16-Nov-09,5382.70,5296.40,5397.00,5296.40,-,1.63%
13-Nov-09,5296.40,5276.50,5297.40,5251.30,-,0.38%
12-Nov-09,5276.50,5266.80,5304.90,5254.10,-,0.18%
11-Nov-09,5266.80,5230.50,5301.10,5230.50,-,0.69%
10-Nov-09,5230.50,5235.20,5264.30,5221.50,-,-0.09%
9-Nov-09,5235.20,5142.70,5240.00,5142.70,-,1.80%
6-Nov-09,5142.70,5125.60,5159.00,5077.90,-,0.33%
5-Nov-09,5125.60,5107.10,5154.60,5036.90,-,0.35%
4-Nov-09,5107.90,5037.20,5120.80,5037.20,-,1.40%
3-Nov-09,5037.20,5104.50,5104.50,4985.10,-,-1.32%
2-Nov-09,5104.50,5044.50,5115.70,5022.50,-,1.19%
30-Oct-09,5044.50,5137.70,5169.90,5024.40,-,-1.81%
29-Oct-09,5137.70,5080.40,5145.60,5042.70,-,1.13%
28-Oct-09,5080.40,5201.00,5201.00,5074.10,-,-2.32%
27-Oct-09,5201.00,5191.70,5230.60,5181.90,-,0.18%
26-Oct-09,5191.70,5242.60,5281.10,5166.40,-,-0.97%
23-Oct-09,5242.60,5207.40,5299.60,5207.40,-,0.68%
22-Oct-09,5207.40,5257.90,5257.90,5166.50,-,-0.96%
21-Oct-09,5257.90,5243.40,5268.00,5174.50,-,0.28%
20-Oct-09,5243.40,5281.50,5298.50,5243.40,-,-0.72%
19-Oct-09,5281.50,5190.20,5281.50,5190.20,-,1.76%
16-Oct-09,5190.20,5223.00,5272.90,5176.40,-,-0.63%
15-Oct-09,5223.00,5256.10,5267.90,5218.90,-,-0.63%
14-Oct-09,5256.10,5154.10,5261.30,5154.10,-,1.98%
13-Oct-09,5154.10,5210.20,5221.60,5154.10,-,-1.08%
12-Oct-09,5210.20,5161.90,5231.20,5161.90,-,0.94%
9-Oct-09,5161.90,5154.60,5171.50,5130.40,-,0.14%
8-Oct-09,5154.60,5108.90,5172.80,5108.90,-,0.89%
7-Oct-09,5108.90,5138.00,5156.20,5104.50,-,-0.57%
6-Oct-09,5138.00,5024.30,5149.90,5024.30,-,2.26%
5-Oct-09,5024.30,4988.70,5024.30,4976.90,-,0.71%
2-Oct-09,4988.70,5047.80,5047.80,4955.00,-,-1.17%
1-Oct-09,5047.80,5133.90,5164.40,5044.00,-,-1.68%
30-Sep-09,5133.90,5159.70,5190.00,5092.80,-,-0.50%
29-Sep-09,5159.70,5165.70,5184.00,5136.50,-,-0.12%
28-Sep-09,5165.70,5082.20,5170.80,5050.80,-,1.64%
25-Sep-09,5082.20,5079.30,5121.90,5079.00,-,0.06%
24-Sep-09,5079.30,5139.40,5165.40,5073.40,-,-1.17%
23-Sep-09,5139.40,5142.60,5175.10,5126.60,-,-0.06%
22-Sep-09,5142.60,5134.40,5189.90,5134.40,-,0.16%
21-Sep-09,5134.40,5172.90,5182.20,5107.70,-,-0.74%
18-Sep-09,5172.90,5164.00,5183.90,5147.10,-,0.17%
17-Sep-09,5164.00,5124.10,5173.10,5124.10,-,0.78%
16-Sep-09,5124.10,5042.10,5131.30,5042.10,-,1.63%
15-Sep-09,5042.10,5018.90,5062.70,4996.50,-,0.46%
14-Sep-09,5018.90,5011.50,5020.90,4953.70,-,0.15%
11-Sep-09,5011.50,4987.70,5038.80,4987.70,-,0.48%
10-Sep-09,4987.70,5004.30,5035.30,4956.60,-,-0.33%
9-Sep-09,5004.30,4947.30,5004.30,4928.40,-,1.15%
8-Sep-09,4947.30,4933.20,4972.00,4926.00,-,0.29%
7-Sep-09,4933.20,4851.70,4941.70,4851.70,-,1.68%
4-Sep-09,4851.70,4796.80,4873.80,4796.80,-,1.14%
3-Sep-09,4796.80,4817.50,4841.50,4788.90,-,-0.43%
2-Sep-09,4817.50,4819.70,4821.90,4776.50,-,-0.05%
1-Sep-09,4819.70,4908.90,4921.20,4819.70,-,-1.82%
28-Aug-09,4908.90,4869.40,4944.20,4869.40,-,0.81%
27-Aug-09,4869.40,4890.60,4906.20,4855.30,-,-0.43%
26-Aug-09,4890.60,4916.80,4927.00,4872.40,-,-0.53%
25-Aug-09,4916.80,4896.20,4923.30,4858.90,-,0.42%
24-Aug-09,4896.20,4850.90,4911.40,4850.90,-,0.93%
21-Aug-09,4850.90,4756.60,4858.50,4735.80,-,1.98%
20-Aug-09,4756.60,4689.70,4766.90,4689.70,-,1.43%
19-Aug-09,4689.70,4685.80,4698.50,4625.40,-,0.08%
18-Aug-09,4685.80,4645.00,4688.20,4645.00,-,0.88%
17-Aug-09,4645.00,4714.00,4714.00,4610.30,-,-1.46%
14-Aug-09,4714.00,4755.50,4790.20,4699.50,-,-0.87%
13-Aug-09,4755.50,4716.80,4790.00,4716.80,-,0.82%
12-Aug-09,4716.80,4671.30,4722.50,4631.70,-,0.97%
11-Aug-09,4671.30,4722.20,4744.10,4657.80,-,-1.08%
10-Aug-09,4722.20,4731.60,4731.60,4688.80,-,-0.20%
7-Aug-09,4731.60,4690.50,4743.60,4632.20,-,0.88%
6-Aug-09,4690.50,4647.10,4729.60,4647.10,-,0.93%
5-Aug-09,4647.10,4671.40,4696.60,4630.60,-,-0.52%
4-Aug-09,4671.40,4682.50,4682.50,4627.70,-,-0.24%
3-Aug-09,4682.50,4608.40,4710.20,4595.60,-,1.61%
31-Jul-09,4608.40,4631.60,4645.50,4599.70,-,-0.50%
30-Jul-09,4631.60,4547.50,4646.90,4547.50,-,1.85%
29-Jul-09,4547.50,4528.80,4581.80,4512.10,-,0.41%
28-Jul-09,4528.80,4586.10,4616.40,4520.30,-,-1.25%
27-Jul-09,4586.10,4576.60,4615.10,4553.10,-,0.21%
24-Jul-09,4576.60,4559.80,4603.20,4536.50,-,0.37%
23-Jul-09,4559.80,4493.70,4566.80,4472.10,-,1.47%
22-Jul-09,4493.70,4481.20,4498.00,4449.20,-,0.28%
21-Jul-09,4481.20,4443.60,4502.10,4437.80,-,0.85%
20-Jul-09,4443.60,4388.80,4464.80,4388.80,-,1.25%
17-Jul-09,4388.80,4361.80,4411.90,4361.80,-,0.62%
16-Jul-09,4361.80,4346.50,4385.10,4329.40,-,0.35%
15-Jul-09,4346.50,4237.70,4346.50,4237.70,-,2.57%
14-Jul-09,4237.70,4202.10,4256.40,4198.70,-,0.85%
13-Jul-09,4202.10,4127.20,4209.30,4096.10,-,1.81%
10-Jul-09,4127.20,4158.70,4160.50,4123.50,-,-0.76%
9-Jul-09,4158.70,4140.20,4186.40,4140.20,-,0.45%
8-Jul-09,4140.20,4187.00,4197.50,4130.60,-,-1.12%
7-Jul-09,4187.00,4194.90,4242.10,4184.40,-,-0.19%
6-Jul-09,4194.90,4236.30,4236.30,4172.30,-,-0.98%
3-Jul-09,4236.30,4234.30,4264.80,4221.20,-,0.05%
2-Jul-09,4234.30,4340.70,4340.70,4230.80,-,-2.45%
1-Jul-09,4340.70,4249.20,4353.00,4249.20,-,2.15%
30-Jun-09,4249.20,4294.00,4311.20,4230.60,-,-1.04%
29-Jun-09,4294.00,4241.00,4303.50,4235.20,-,1.25%
26-Jun-09,4241.00,4252.60,4307.20,4216.50,-,-0.27%
25-Jun-09,4252.60,4280.00,4290.40,4213.40,-,-0.64%
24-Jun-09,4280.00,4230.00,4293.00,4218.40,-,1.18%
23-Jun-09,4230.00,4234.00,4264.00,4214.90,-,-0.09%
22-Jun-09,4234.00,4345.90,4345.90,4234.00,-,-2.57%
19-Jun-09,4345.90,4280.90,4370.30,4279.90,-,1.52%
18-Jun-09,4280.90,4278.50,4305.40,4239.70,-,0.06%
17-Jun-09,4278.50,4328.60,4328.70,4254.60,-,-1.16%
16-Jun-09,4328.60,4326.00,4372.90,4321.60,-,0.06%
15-Jun-09,4326.00,4442.00,4442.00,4319.80,-,-2.61%
12-Jun-09,4442.00,4461.90,4472.00,4427.20,-,-0.45%
11-Jun-09,4461.90,4436.80,4478.40,4409.10,-,0.57%
10-Jun-09,4436.80,4404.80,4505.90,4404.80,-,0.73%
9-Jun-09,4404.80,4405.20,4445.50,4387.30,-,-0.01%
8-Jun-09,4405.20,4438.60,4438.60,4370.50,-,-0.75%
5-Jun-09,4438.60,4386.90,4495.90,4386.90,-,1.18%
4-Jun-09,4386.90,4383.40,4436.30,4359.70,-,0.08%
3-Jun-09,4383.40,4477.00,4477.20,4359.30,-,-2.09%
2-Jun-09,4477.00,4506.20,4506.20,4435.90,-,-0.65%
1-Jun-09,4506.20,4417.90,4517.60,4417.90,-,2.00%
29-May-09,4417.90,4387.50,4469.40,4387.50,-,0.69%
28-May-09,4387.50,4416.20,4416.20,4341.10,-,-0.65%
27-May-09,4416.20,4411.70,4439.80,4390.20,-,0.10%
26-May-09,4411.70,4365.30,4423.60,4295.00,-,1.06%
22-May-09,4365.30,4345.50,4393.10,4335.00,-,0.46%
21-May-09,4345.50,4468.40,4468.40,4325.80,-,-2.75%
20-May-09,4468.40,4482.30,4504.20,4445.10,-,-0.31%
19-May-09,4482.30,4446.50,4512.70,4445.50,-,0.81%
18-May-09,4446.50,4348.10,4446.50,4307.70,-,2.26%
15-May-09,4348.10,4362.60,4400.70,4317.20,-,-0.33%
14-May-09,4362.60,4331.40,4371.30,4295.20,-,0.72%
13-May-09,4331.40,4425.50,4448.00,4328.20,-,-2.13%
12-May-09,4425.50,4435.50,4457.50,4397.40,-,-0.23%
11-May-09,4435.50,4462.10,4470.00,4401.50,-,-0.60%
8-May-09,4462.10,4398.70,4487.50,4398.70,-,1.44%
7-May-09,4398.70,4396.50,4520.80,4380.30,-,0.05%
6-May-09,4396.50,4336.90,4437.60,4317.00,-,1.37%
5-May-09,4336.90,4243.20,4375.40,4243.20,-,2.21%
1-May-09,4243.20,4243.70,4251.60,4210.80,-,-0.01%
30-Apr-09,4243.70,4189.60,4293.60,4189.60,-,1.29%
29-Apr-09,4189.60,4096.40,4193.30,4089.50,-,2.28%
28-Apr-09,4096.40,4167.00,4167.00,4058.70,-,-1.69%
27-Apr-09,4167.00,4156.00,4179.20,4088.70,-,0.26%
24-Apr-09,4156.00,4018.20,4156.00,4018.20,-,3.43%
23-Apr-09,4018.20,4030.70,4082.30,3999.10,-,-0.31%
